StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000167693	NXN	protein_coding	nucleoredoxin [Source:HGNC Symbol;Acc:18008]	17	702553	883010	-1	180457	0.698584149	4.441563992	3.359537459	0.001171229	0.010118363	-1.53791743
ENSG00000176842	IRX5	protein_coding	iroquois homeobox 5 [Source:HGNC Symbol;Acc:14361]	16	54964774	54968397	1	3623	-1.174002598	1.288833988	-3.198387528	0.001942886	0.014521831	-1.543719519
ENSG00000137965	IFI44	protein_coding	interferon-induced protein 44 [Source:HGNC Symbol;Acc:16938]	1	79115481	79129763	1	14282	0.824554855	4.810077466	3.361116265	0.001166153	0.01009381	-1.548979226
ENSG00000133962	CATSPERB	protein_coding	catsper channel auxiliary subunit beta [Source:HGNC Symbol;Acc:20500]	14	92047040	92247051	-1	200011	-1.291627958	2.199210809	-3.230966536	0.00175748	0.013556527	-1.550046495
ENSG00000131067	GGT7	protein_coding	gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:4259]	20	33432523	33460663	-1	28140	-0.681714998	2.999437795	-3.281917844	0.00149725	0.012074881	-1.551400621
ENSG00000166532	RIMKLB	protein_coding	ribosomal modification protein rimK-like family member B [Source:HGNC Symbol;Acc:29228]	12	8834196	8935691	1	101495	0.826560797	4.271876131	3.35091385	0.001204599	0.010327664	-1.557360611
ENSG00000073605	GSDMB	protein_coding	gasdermin B [Source:HGNC Symbol;Acc:23690]	17	38060848	38077313	-1	16465	-0.917296539	4.646256956	-3.338476336	0.001253562	0.010615788	-1.558037099
ENSG00000260658	RP11-368L12.1	lincRNA	None	16	63348168	63651950	-1	303782	-1.754269972	-1.449391248	-3.126448429	0.002422429	0.017081764	-1.558539049
ENSG00000169550	MUC15	protein_coding	mucin 15. cell surface associated [Source:HGNC Symbol;Acc:14956]	11	26580580	26593780	-1	13200	1.836834052	-1.899461887	3.134916546	0.002361681	0.016751434	-1.564290105
ENSG00000197632	SERPINB2	protein_coding	serpin peptidase inhibitor. clade B (ovalbumin). member 2 [Source:HGNC Symbol;Acc:8584]	18	61538926	61571124	1	32198	1.612992629	1.969730204	3.27565325	0.001529538	0.012272938	-1.565965054
ENSG00000134245	WNT2B	protein_coding	wingless-type MMTV integration site family. member 2B [Source:HGNC Symbol;Acc:12781]	1	113009163	113065288	1	56125	-0.827920178	1.4224533	-3.205867716	0.00189815	0.014315094	-1.569347151
ENSG00000254918	RP11-259P6.1	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BTG1]	11	133778459	133782257	-1	3798	-1.481924671	-0.825519308	-3.123716412	0.002442665	0.017184228	-1.573092594
ENSG00000105366	SIGLEC8	protein_coding	sialic acid binding Ig-like lectin 8 [Source:HGNC Symbol;Acc:10877]	19	51954101	51961710	-1	7609	-1.046797519	0.772601446	-3.172118915	0.002106455	0.015369384	-1.577018621
ENSG00000186871	ERCC6L	protein_coding	excision repair cross-complementing rodent repair deficiency. complementation group 6-like [Source:HGNC Symbol;Acc:20794]	X	71424510	71458897	-1	34387	0.753023329	1.79286484	3.246574685	0.001672527	0.013119611	-1.577600861
ENSG00000259933	RP11-304L19.1	sense_overlapping	None	16	2141437	2145426	1	3989	-1.083732517	0.301945014	-3.152373219	0.00223803	0.016089195	-1.579504284
ENSG00000126787	DLGAP5	protein_coding	discs. large (Drosophila) homolog-associated protein 5 [Source:HGNC Symbol;Acc:16864]	14	55614830	55658396	-1	43566	0.771943129	3.525125774	3.322345123	0.001318361	0.011000339	-1.579960718
ENSG00000170412	GPRC5C	protein_coding	G protein-coupled receptor. family C. group 5. member C [Source:HGNC Symbol;Acc:13309]	17	72420990	72447792	1	26802	-0.78753548	5.159152488	-3.343987264	0.001231356	0.010482474	-1.580797318
ENSG00000226091	RP11-90D4.2	processed_transcript	None	12	8448582	8549399	-1	100817	-1.034809055	1.811922731	-3.208766669	0.001881395	0.014250819	-1.585818544
ENSG00000182132	KCNIP1	protein_coding	Kv channel interacting protein 1 [Source:HGNC Symbol;Acc:15521]	5	169780491	170163636	1	383145	-1.365487057	-1.39641016	-3.114961219	0.002508579	0.017498087	-1.586378436
ENSG00000125968	ID1	protein_coding	inhibitor of DNA binding 1. dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:5360]	20	30193086	30194318	1	1232	0.954065076	5.78512193	3.349011152	0.001212453	0.010360599	-1.588497921
ENSG00000051341	POLQ	protein_coding	polymerase (DNA directed). theta [Source:HGNC Symbol;Acc:9186]	3	121150278	121264853	-1	114575	0.601886251	2.887061702	3.290169203	0.001458887	0.011860754	-1.591650893
ENSG00000261327	RP11-863P13.7	antisense	None	16	88210904	88219696	-1	8792	0.770383442	-1.20107233	3.130751001	0.002390877	0.016912062	-1.593472434
ENSG00000135047	CTSL1	protein_coding	cathepsin L1 [Source:HGNC Symbol;Acc:2537]	9	90340434	90346308	1	5874	0.788720196	6.023268463	3.345783488	0.001224401	0.010439071	-1.594848557
ENSG00000135925	WNT10A	protein_coding	wingless-type MMTV integration site family. member 10A [Source:HGNC Symbol;Acc:13829]	2	219745085	219764303	1	19218	1.387092094	1.620915274	3.252063122	0.001646401	0.012965111	-1.596298137
ENSG00000109321	AREG	protein_coding	amphiregulin [Source:HGNC Symbol;Acc:651]	4	75310851	75320726	1	9875	1.238682766	4.062573728	3.335081284	0.00126797	0.010678483	-1.598756473
ENSG00000204396	VWA7	protein_coding	von Willebrand factor A domain containing 7 [Source:HGNC Symbol;Acc:13939]	6	31733367	31745108	-1	11741	-0.847254631	1.655617814	-3.200982865	0.00192706	0.014446069	-1.604263739
ENSG00000144485	HES6	protein_coding	hairy and enhancer of split 6 (Drosophila) [Source:HGNC Symbol;Acc:18254]	2	239146908	239149303	-1	2395	-1.262001182	1.445425568	-3.176903282	0.002076381	0.015211367	-1.604426023
ENSG00000007062	PROM1	protein_coding	prominin 1 [Source:HGNC Symbol;Acc:9454]	4	15964699	16086001	-1	121302	-1.547351761	6.016190744	-3.338528914	0.001254652	0.010615788	-1.608882233
ENSG00000137266	SLC22A23	protein_coding	solute carrier family 22. member 23 [Source:HGNC Symbol;Acc:21106]	6	3269196	3457256	-1	188060	-0.849903312	4.582344835	-3.316608005	0.00134318	0.011166185	-1.61754093
ENSG00000105173	CCNE1	protein_coding	cyclin E1 [Source:HGNC Symbol;Acc:1589]	19	30302805	30315215	1	12410	0.913196175	1.874224292	3.237291083	0.001721979	0.013379765	-1.620710022
ENSG00000115255	REEP6	protein_coding	receptor accessory protein 6 [Source:HGNC Symbol;Acc:30078]	19	1491165	1497926	1	6761	-1.046495522	2.091939156	-3.207579232	0.001888518	0.014279633	-1.621131876
ENSG00000139540	SLC39A5	protein_coding	solute carrier family 39 (metal ion transporter). member 5 [Source:HGNC Symbol;Acc:20502]	12	56623833	56631630	1	7797	-2.808493181	1.145372973	-3.125535091	0.002432847	0.017135169	-1.623493961
ENSG00000108691	CCL2	protein_coding	chemokine (C-C motif) ligand 2 [Source:HGNC Symbol;Acc:10618]	17	32582237	32584222	1	1985	1.084666374	2.68280511	3.276971412	0.001522477	0.012234648	-1.627243831
ENSG00000268388	FOXF1-AS1	lincRNA	FOXF1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:43894]	16	86508135	86542705	-1	34570	-1.344004036	1.259001967	-3.167817919	0.002135586	0.015538018	-1.62902131
ENSG00000117394	SLC2A1	protein_coding	solute carrier family 2 (facilitated glucose transporter). member 1 [Source:HGNC Symbol;Acc:11005]	1	43391519	43424530	-1	33011	1.180711467	7.532711467	3.310889437	0.001368685	0.011305413	-1.62912806
ENSG00000086548	CEACAM6	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]	19	42254885	42276113	1	21228	-1.59861632	9.696093833	-3.298117532	0.001425749	0.011680671	-1.629790842
ENSG00000163295	ALPI	protein_coding	alkaline phosphatase. intestinal [Source:HGNC Symbol;Acc:437]	2	233320833	233324742	1	3909	-3.012667492	-2.483325434	-3.156278862	0.002211813	0.01597686	-1.630299396
ENSG00000142552	RCN3	protein_coding	reticulocalbin 3. EF-hand calcium binding domain [Source:HGNC Symbol;Acc:21145]	19	50030875	50050219	1	19344	0.77168403	4.322835436	3.322566317	0.001317797	0.011000339	-1.642363238
ENSG00000144820	GPR128	protein_coding	G protein-coupled receptor 128 [Source:HGNC Symbol;Acc:19241]	3	100328433	100414323	1	85890	-2.771097284	0.875098443	-3.117019597	0.002496426	0.017433503	-1.644007223
ENSG00000249007	RP11-510N19.5	processed_transcript	None	1	201980498	201984785	1	4287	-1.509639402	0.610513431	-3.134812516	0.002362619	0.016751517	-1.647421453
ENSG00000255874	LINC00346	protein_coding	long intergenic non-protein coding RNA 346 [Source:HGNC Symbol;Acc:27492]	13	111521578	111522162	-1	584	0.828801615	-1.008264314	3.117867287	0.002486519	0.01738447	-1.647472433
ENSG00000156970	BUB1B	protein_coding	budding uninhibited by benzimidazoles 1 homolog beta (yeast) [Source:HGNC Symbol;Acc:1149]	15	40453224	40513337	1	60113	0.642658556	3.486401052	3.294376017	0.001439684	0.011762843	-1.650951858
ENSG00000170955	PRKCDBP	protein_coding	protein kinase C. delta binding protein [Source:HGNC Symbol;Acc:9400]	11	6340176	6341877	-1	1701	0.834516952	4.052984213	3.314580399	0.001351822	0.011203839	-1.65108084
ENSG00000213468	RP11-453F18__B.1	processed_transcript	None	X	130836678	130964671	-1	127993	1.045042361	0.343868402	3.16795252	0.002133602	0.015529837	-1.652877962
ENSG00000151917	BEND6	protein_coding	BEN domain containing 6 [Source:HGNC Symbol;Acc:20871]	6	56819773	56892140	1	72367	0.964859306	0.623330116	3.177672044	0.002070774	0.015194924	-1.658390982
ENSG00000166391	MOGAT2	protein_coding	monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:23248]	11	75428864	75444003	1	15139	-2.76243694	-0.317349842	-3.087078824	0.002732703	0.018757368	-1.660888814
ENSG00000109846	CRYAB	protein_coding	crystallin. alpha B [Source:HGNC Symbol;Acc:2389]	11	111779289	111794446	-1	15157	0.7259644	2.240595916	3.240656288	0.001703693	0.013266197	-1.666126467
ENSG00000260742	RP11-366L5.1	antisense	None	2	182752578	182756390	-1	3812	-0.728344834	-0.23270871	-3.109654154	0.002549336	0.017734465	-1.66677445
ENSG00000135750	KCNK1	protein_coding	potassium channel. subfamily K. member 1 [Source:HGNC Symbol;Acc:6272]	1	233749750	233808258	1	58508	-0.854991225	5.634734589	-3.320461528	0.001327264	0.011064409	-1.66711022
ENSG00000100842	EFS	protein_coding	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:16898]	14	23825611	23834961	-1	9350	0.769818896	1.62460794	3.210573791	0.001870682	0.014199429	-1.674807914
ENSG00000166347	CYB5A	protein_coding	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:2570]	18	71920530	71959251	-1	38721	-0.606102881	4.584099034	-3.299951239	0.0014146	0.011599851	-1.676168871
ENSG00000109205	ODAM	protein_coding	odontogenic. ameloblast asssociated [Source:HGNC Symbol;Acc:26043]	4	71062213	71070293	1	8080	-2.99947453	-0.146566344	-3.081516523	0.002779271	0.018990457	-1.676851801
ENSG00000060718	COL11A1	protein_coding	collagen. type XI. alpha 1 [Source:HGNC Symbol;Acc:2186]	1	103342023	103574052	-1	232029	1.629300126	6.620386953	3.304911152	0.001395532	0.011495648	-1.676882664
ENSG00000205683	DPF3	protein_coding	D4. zinc and double PHD fingers. family 3 [Source:HGNC Symbol;Acc:17427]	14	73075742	73360809	-1	285067	-0.817962774	-0.647875374	-3.08889343	0.002714765	0.018648404	-1.689499422
ENSG00000198074	AKR1B10	protein_coding	aldo-keto reductase family 1. member B10 (aldose reductase) [Source:HGNC Symbol;Acc:382]	7	134212344	134226160	1	13816	-2.375922272	4.099862743	-3.231130832	0.001758384	0.013557708	-1.690071305
ENSG00000095303	PTGS1	protein_coding	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:9604]	9	125132824	125157982	1	25158	0.643662675	3.769196541	3.289614985	0.001461434	0.011876124	-1.693152405
ENSG00000134057	CCNB1	protein_coding	cyclin B1 [Source:HGNC Symbol;Acc:1579]	5	68462837	68474072	1	11235	0.784280112	4.480843944	3.307182642	0.001383764	0.011403909	-1.695451749
ENSG00000111728	ST8SIA1	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2.8-sialyltransferase 1 [Source:HGNC Symbol;Acc:10869]	12	22216707	22589975	-1	373268	0.903057181	-0.210942997	3.129207531	0.002402151	0.016985165	-1.695958484
ENSG00000070182	SPTB	protein_coding	spectrin. beta. erythrocytic [Source:HGNC Symbol;Acc:11274]	14	65213002	65346601	-1	133599	-0.816117536	1.344011659	-3.154674859	0.002222307	0.016033255	-1.696263087
ENSG00000112299	VNN1	protein_coding	vanin 1 [Source:HGNC Symbol;Acc:12705]	6	133002729	133035188	-1	32459	-1.831672501	4.405894231	-3.263099508	0.001591481	0.012648562	-1.69651092
ENSG00000144619	CNTN4	protein_coding	contactin 4 [Source:HGNC Symbol;Acc:2174]	3	2140497	3099645	1	959148	-0.83846873	2.739525066	-3.215137043	0.001844403	0.014041237	-1.697352654
ENSG00000261179	RP11-13L2.4	sense_overlapping	None	3	140290548	140296239	1	5691	-1.116622314	1.902054158	-3.170279778	0.002119096	0.015436684	-1.699100685
ENSG00000154556	SORBS2	protein_coding	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:24098]	4	186506598	186877806	-1	371208	-0.719103411	5.200633996	-3.303637931	0.00139883	0.011517564	-1.701829288
ENSG00000090339	ICAM1	protein_coding	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:5344]	19	10381511	10397291	1	15780	0.683787637	5.507020485	3.311895966	0.001362637	0.0112606	-1.702058698
ENSG00000034510	TMSB10	protein_coding	thymosin beta 10 [Source:HGNC Symbol;Acc:11879]	2	85132749	85133795	1	1046	0.596377146	9.183932047	3.26101058	0.001598733	0.012695039	-1.702635368
ENSG00000118094	TREH	protein_coding	trehalase (brush-border membrane glycoprotein) [Source:HGNC Symbol;Acc:12266]	11	118528026	118550399	-1	22373	-1.88254768	-2.009543915	-3.079360827	0.002794022	0.019069619	-1.705358972
ENSG00000198133	TMEM229B	protein_coding	transmembrane protein 229B [Source:HGNC Symbol;Acc:20130]	14	67913801	68000456	-1	86655	-0.791206858	2.761622162	-3.211899226	0.001863013	0.014159059	-1.705883292
ENSG00000171658	RP11-443P15.2	pseudogene	None	3	185677732	185698658	1	20926	1.173953983	-1.304331809	3.090945863	0.002697977	0.018554235	-1.706602242
ENSG00000153993	SEMA3D	protein_coding	sema domain. immunoglobulin domain (Ig). short basic domain. secreted. (semaphorin) 3D [Source:HGNC Symbol;Acc:10726]	7	84624869	84816171	-1	191302	1.027250803	1.286285842	3.190282888	0.001992529	0.014776763	-1.708654123
ENSG00000184185	KCNJ12	protein_coding	potassium inwardly-rectifying channel. subfamily J. member 12 [Source:HGNC Symbol;Acc:6258]	17	21279509	21323179	1	43670	1.032318369	-0.214569515	3.120801186	0.002464431	0.017283532	-1.71338822
ENSG00000237070	AC005550.3	antisense	None	7	15707572	15721605	1	14033	-3.728443037	0.451052412	-3.066508966	0.002908973	0.019653785	-1.714286066
ENSG00000227010	RP11-336K24.6	processed_transcript	None	1	155966114	155972355	-1	6241	-1.834441675	-2.23195097	-3.074323644	0.002836765	0.019259526	-1.717767093
ENSG00000179256	C12orf69	protein_coding	chromosome 12 open reading frame 69 [Source:HGNC Symbol;Acc:34401]	12	14957584	14967116	-1	9532	-1.391445441	-1.300488613	-3.059887603	0.002962653	0.019913976	-1.72322096
ENSG00000003249	DBNDD1	protein_coding	dysbindin (dystrobrevin binding protein 1) domain containing 1 [Source:HGNC Symbol;Acc:28455]	16	90071273	90086536	-1	15263	-1.081732244	2.22394418	-3.17578506	0.002083657	0.015252301	-1.724857965
ENSG00000229043	AC091729.9	antisense	None	7	1199662	1204903	1	5241	0.62024445	0.012894474	3.116714441	0.002495248	0.017432016	-1.727389474
ENSG00000169715	MT1E	protein_coding	metallothionein 1E [Source:HGNC Symbol;Acc:7397]	16	56659387	56661024	1	1637	1.098790504	3.968457811	3.286688106	0.001477179	0.011957816	-1.73285848
ENSG00000083782	EPYC	protein_coding	epiphycan [Source:HGNC Symbol;Acc:3053]	12	91357456	91398803	-1	41347	1.863668047	-0.881504538	3.104595399	0.002591276	0.017957104	-1.733265088
ENSG00000182218	HHIPL1	protein_coding	HHIP-like 1 [Source:HGNC Symbol;Acc:19710]	14	100111447	100146906	1	35459	0.611662939	2.054976063	3.203301342	0.001913288	0.01438007	-1.73777996
ENSG00000124664	SPDEF	protein_coding	SAM pointed domain containing ets transcription factor [Source:HGNC Symbol;Acc:17257]	6	34505579	34524110	-1	18531	-1.826953261	2.804703575	-3.177715291	0.002073808	0.01521101	-1.74995011
ENSG00000185885	IFITM1	protein_coding	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:5412]	11	313506	315272	1	1766	1.030215187	6.137796216	3.289207851	0.001465434	0.01189793	-1.753725503
ENSG00000164161	HHIP	protein_coding	hedgehog interacting protein [Source:HGNC Symbol;Acc:14866]	4	145567173	145666423	1	99250	-1.556604624	3.264318395	-3.201462376	0.001927155	0.014446069	-1.757437055
ENSG00000130635	COL5A1	protein_coding	collagen. type V. alpha 1 [Source:HGNC Symbol;Acc:2209]	9	137533620	137736686	1	203066	0.963838939	8.910671191	3.243891447	0.001688302	0.013182054	-1.758022984
ENSG00000164778	EN2	protein_coding	engrailed homeobox 2 [Source:HGNC Symbol;Acc:3343]	7	155250824	155257526	1	6702	1.869271614	-2.939195725	3.04454811	0.003102332	0.020575574	-1.761644529
ENSG00000039068	CDH1	protein_coding	cadherin 1. type 1. E-cadherin (epithelial) [Source:HGNC Symbol;Acc:1748]	16	68771128	68869445	1	98317	-0.960879018	8.5996826	-3.264138142	0.001584979	0.012607974	-1.766765516
ENSG00000178209	PLEC	protein_coding	plectin [Source:HGNC Symbol;Acc:9069]	8	144989321	145050902	-1	61581	0.619629803	10.02602999	3.222934235	0.001800297	0.013798462	-1.76731057
ENSG00000066230	SLC9A3	protein_coding	solute carrier family 9. subfamily A (NHE3. cation proton antiporter 3). member 3 [Source:HGNC Symbol;Acc:11073]	5	473425	524447	-1	51022	-4.02552858	1.213123084	-3.05264551	0.003032559	0.020269026	-1.77350082
ENSG00000179833	SERTAD2	protein_coding	SERTA domain containing 2 [Source:HGNC Symbol;Acc:30784]	2	64858755	64977449	-1	118694	0.605102188	4.99113863	3.285272632	0.00148154	0.011974898	-1.774157928
ENSG00000264098	CTD-2350C19.1	antisense	None	17	26729128	26731067	1	1939	-0.862687089	-1.147542603	-3.04173532	0.003128311	0.020697241	-1.781457151
ENSG00000188290	HES4	protein_coding	hairy and enhancer of split 4 (Drosophila) [Source:HGNC Symbol;Acc:24149]	1	934342	935552	-1	1210	0.841667172	2.294466857	3.203179966	0.001914372	0.01438007	-1.785475824
ENSG00000142227	EMP3	protein_coding	epithelial membrane protein 3 [Source:HGNC Symbol;Acc:3335]	19	48824766	48833810	1	9044	0.704563567	3.555076782	3.251949575	0.001644988	0.012965111	-1.786100413
ENSG00000103044	HAS3	protein_coding	hyaluronan synthase 3 [Source:HGNC Symbol;Acc:4820]	16	69139467	69152622	1	13155	1.364521405	2.526607842	3.221944306	0.001808588	0.013847563	-1.786264988
ENSG00000147485	PXDNL	protein_coding	peroxidasin homolog (Drosophila)-like [Source:HGNC Symbol;Acc:26359]	8	52232138	52722005	-1	489867	0.901354455	-0.781463533	3.07221414	0.002854846	0.019353197	-1.786494534
ENSG00000145384	FABP2	protein_coding	fatty acid binding protein 2. intestinal [Source:HGNC Symbol;Acc:3556]	4	120238405	120243545	-1	5140	-3.470199763	-2.115806827	-3.077081581	0.002815254	0.019178321	-1.787908939
ENSG00000158055	GRHL3	protein_coding	grainyhead-like 3 (Drosophila) [Source:HGNC Symbol;Acc:25839]	1	24645812	24690972	1	45160	1.217249591	-0.94163064	3.065701925	0.002911339	0.019662415	-1.794124106
ENSG00000101003	GINS1	protein_coding	GINS complex subunit 1 (Psf1 homolog) [Source:HGNC Symbol;Acc:28980]	20	25388363	25433264	1	44901	0.661512917	2.840404838	3.217068317	0.001833385	0.013992726	-1.794159162
ENSG00000261051	RP11-274H2.5	sense_overlapping	None	3	145777372	145779466	-1	2094	0.673495662	0.065933074	3.097478544	0.002645181	0.018235333	-1.795736076
ENSG00000133401	PDZD2	protein_coding	PDZ domain containing 2 [Source:HGNC Symbol;Acc:18486]	5	31639517	32111037	1	471520	0.633824955	3.936860972	3.258342384	0.001612139	0.012795865	-1.800147456
ENSG00000030304	MUSK	protein_coding	muscle. skeletal. receptor tyrosine kinase [Source:HGNC Symbol;Acc:7525]	9	113431051	113563859	1	132808	-1.742733777	-2.106986121	-3.036145143	0.003181032	0.020951306	-1.801187799
ENSG00000072133	RPS6KA6	protein_coding	ribosomal protein S6 kinase. 90kDa. polypeptide 6 [Source:HGNC Symbol;Acc:10435]	X	83318984	83442933	-1	123949	-1.601964185	0.241124181	-3.054910387	0.003008286	0.020144035	-1.801941725
ENSG00000127838	PNKD	protein_coding	paroxysmal nonkinesigenic dyskinesia [Source:HGNC Symbol;Acc:9153]	2	219135115	219211516	1	76401	-0.608188065	4.94850167	-3.266290932	0.001572511	0.012553003	-1.802249127
ENSG00000163624	CDS1	protein_coding	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 [Source:HGNC Symbol;Acc:1800]	4	85504132	85572491	1	68359	-0.845979962	5.2459198	-3.268245625	0.001564534	0.012514711	-1.803868103
ENSG00000141384	TAF4B	protein_coding	TAF4b RNA polymerase II. TATA box binding protein (TBP)-associated factor. 105kDa [Source:HGNC Symbol;Acc:11538]	18	23805900	23971649	1	165749	0.677411235	3.135598269	3.227917776	0.001772626	0.013626827	-1.805094177
ENSG00000049540	ELN	protein_coding	elastin [Source:HGNC Symbol;Acc:3327]	7	73442119	73484237	1	42118	-1.176079469	4.873098478	-3.254097528	0.001636061	0.01292331	-1.809831363
ENSG00000255408	PCDHA3	protein_coding	protocadherin alpha 3 [Source:HGNC Symbol;Acc:8669]	5	140180783	140391929	1	211146	-1.287310736	-0.996522124	-3.028374651	0.003255686	0.021341774	-1.810073152
ENSG00000225434	RP11-63P12.6	lincRNA	None	9	74920345	74958126	1	37781	-0.983941436	-0.030589619	-3.054164098	0.003013985	0.020174725	-1.814556092
ENSG00000182247	UBE2E2	protein_coding	ubiquitin-conjugating enzyme E2E 2 [Source:HGNC Symbol;Acc:12478]	3	23244511	23633284	1	388773	0.60368535	2.733033113	3.206535159	0.001894232	0.014294134	-1.816870544
ENSG00000198873	GRK5	protein_coding	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:4544]	10	120967101	121215131	1	248030	-0.604078065	4.052232205	-3.235162343	0.001733109	0.013443127	-1.817410686
ENSG00000078725	DBC1	protein_coding	deleted in bladder cancer 1 [Source:HGNC Symbol;Acc:2687]	9	121915736	122131745	-1	216009	-1.233577408	-1.20833279	-3.022354947	0.003314633	0.02166559	-1.818948257
ENSG00000088899	PROSAPIP1	protein_coding	ProSAP-interacting protein 1  [Source:UniProtKB/Swiss-Prot;Acc:O60299]	20	3143263	3154192	-1	10929	-0.825739196	3.809507719	-3.221353156	0.00180991	0.013848645	-1.820976461
ENSG00000260391	RP11-71H17.7	sense_overlapping	None	3	124442635	124445168	1	2533	-0.866188842	-0.755355398	-3.030667385	0.003233492	0.021216461	-1.822102703
ENSG00000128578	STRIP2	protein_coding	striatin interacting protein 2 [Source:HGNC Symbol;Acc:22209]	7	129074274	129128240	1	53966	0.844671817	2.900794609	3.214734635	0.001847467	0.014058639	-1.82387062
ENSG00000105982	RNF32	protein_coding	ring finger protein 32 [Source:HGNC Symbol;Acc:17118]	7	156432975	156469824	1	36849	-0.811131044	0.52311429	-3.06636655	0.002905526	0.019645181	-1.835578642
ENSG00000121039	RDH10	protein_coding	retinol dehydrogenase 10 (all-trans) [Source:HGNC Symbol;Acc:19975]	8	74206847	74237516	1	30669	-0.776154581	6.099193769	-3.265284318	0.001578705	0.012585768	-1.836751093
ENSG00000169509	CRCT1	protein_coding	cysteine-rich C-terminal 1 [Source:HGNC Symbol;Acc:29875]	1	152486978	152488486	1	1508	1.86290251	-3.323686923	3.01347967	0.003403348	0.022069864	-1.836847717
ENSG00000111796	KLRB1	protein_coding	killer cell lectin-like receptor subfamily B. member 1 [Source:HGNC Symbol;Acc:6373]	12	9747147	9760482	-1	13335	-1.147525171	0.111712396	-3.04500127	0.003097885	0.020574724	-1.840373023
ENSG00000110660	SLC35F2	protein_coding	solute carrier family 35. member F2 [Source:HGNC Symbol;Acc:23615]	11	107661717	107799019	-1	137302	0.725073666	4.513484395	3.257371506	0.001617739	0.012823419	-1.841000058
ENSG00000152578	GRIA4	protein_coding	glutamate receptor. ionotropic. AMPA 4 [Source:HGNC Symbol;Acc:4574]	11	105480721	105852819	1	372098	-1.438320447	-0.908627614	-3.015411556	0.003383852	0.02199078	-1.841974957
ENSG00000187123	LYPD6	protein_coding	LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:28751]	2	150186499	150330662	1	144163	-0.93698058	2.300415211	-3.133944007	0.00236796	0.016782799	-1.849068013
ENSG00000159167	STC1	protein_coding	stanniocalcin 1 [Source:HGNC Symbol;Acc:11373]	8	23699428	23712320	-1	12892	0.91646133	4.596632954	3.256175175	0.001624961	0.012863738	-1.850572537
ENSG00000122863	CHST3	protein_coding	carbohydrate (chondroitin 6) sulfotransferase 3 [Source:HGNC Symbol;Acc:1971]	10	73724123	73773322	1	49199	0.693508546	4.450802831	3.252394565	0.00164291	0.012954762	-1.851937745
ENSG00000124839	RAB17	protein_coding	RAB17. member RAS oncogene family [Source:HGNC Symbol;Acc:16523]	2	238482965	238510257	-1	27292	-0.752640312	3.150738557	-3.180038804	0.002055739	0.015127592	-1.854498179
ENSG00000144452	ABCA12	protein_coding	ATP-binding cassette. sub-family A (ABC1). member 12 [Source:HGNC Symbol;Acc:14637]	2	215796266	216003151	-1	206885	1.787307612	2.035486083	3.179196735	0.002064841	0.015184891	-1.855989263
ENSG00000188175	HEPACAM2	protein_coding	HEPACAM family member 2 [Source:HGNC Symbol;Acc:27364]	7	92817899	92855837	-1	37938	-3.249852351	0.633216465	-3.011249674	0.003430248	0.022188985	-1.857928804
ENSG00000245694	CRNDE	antisense	colorectal neoplasia differentially expressed (non-protein coding) [Source:HGNC Symbol;Acc:37078]	16	54952775	54963101	-1	10326	-0.704051369	1.895973223	-3.122193186	0.002454015	0.017248621	-1.860046478
ENSG00000164591	MYOZ3	protein_coding	myozenin 3 [Source:HGNC Symbol;Acc:18565]	5	150040436	150058927	1	18491	-0.977467183	-0.079403213	-3.034955057	0.003192362	0.020995471	-1.861113145
ENSG00000112655	PTK7	protein_coding	PTK7 protein tyrosine kinase 7 [Source:HGNC Symbol;Acc:9618]	6	43044006	43129457	1	85451	0.834349586	6.150639084	3.251025176	0.00165113	0.012989446	-1.868773869
ENSG00000116132	PRRX1	protein_coding	paired related homeobox 1 [Source:HGNC Symbol;Acc:9142]	1	170631869	170708560	1	76691	1.093034861	5.305482853	3.253654891	0.001638325	0.012935541	-1.86966179
ENSG00000244004	RP11-1396O13.2	pseudogene	None	4	9564791	9565570	1	779	-1.667118874	-2.232015248	-3.007365222	0.003465741	0.02234618	-1.873541067
