StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000185818	NAT8L	protein_coding	N-acetyltransferase 8-like (GCN5-related. putative) [Source:HGNC Symbol;Acc:26742]	4	2061239	2070816	1	9577	-0.815460117	-1.534577167	-2.137034446	0.035473542	0.254881036	-3.961867248
ENSG00000204963	PCDHA7	protein_coding	protocadherin alpha 7 [Source:HGNC Symbol;Acc:8673]	5	140213969	140391929	1	177960	-0.808595727	-1.518012033	-2.135363112	0.035613874	0.255075301	-3.965229024
ENSG00000148826	NKX6-2	protein_coding	NK6 homeobox 2 [Source:HGNC Symbol;Acc:19321]	10	134598297	134599556	-1	1259	1.36353455	-4.384340398	2.00516544	0.048132752	0.294607576	-3.966220109
ENSG00000261068	RP11-7K24.3	lincRNA	None	6	42059976	42061997	-1	2021	-0.75352588	0.601578765	-2.306772789	0.023504271	0.210085404	-3.967624906
ENSG00000147642	SYBU	protein_coding	syntabulin (syntaxin-interacting) [Source:HGNC Symbol;Acc:26011]	8	110586207	110704020	-1	117813	0.746696462	3.439902407	2.54440917	0.012763976	0.16131702	-3.970687907
ENSG00000170373	CST1	protein_coding	cystatin SN [Source:HGNC Symbol;Acc:2473]	20	23728190	23731905	-1	3715	1.346557899	3.659040558	2.560441873	0.012234058	0.157213099	-3.9715904
ENSG00000129538	RNASE1	protein_coding	ribonuclease. RNase A family. 1 (pancreatic) [Source:HGNC Symbol;Acc:10044]	14	21269387	21271437	-1	2050	0.685315388	6.220270954	2.586937613	0.011393954	0.151748658	-3.971963696
ENSG00000153002	CPB1	protein_coding	carboxypeptidase B1 (tissue) [Source:HGNC Symbol;Acc:2299]	3	148508889	148577974	1	69085	-3.087183151	2.588802706	-2.362219432	0.020467117	0.199202106	-3.972012617
ENSG00000169245	CXCL10	protein_coding	chemokine (C-X-C motif) ligand 10 [Source:HGNC Symbol;Acc:10637]	4	76942273	76944650	-1	2377	1.034654962	2.209097889	2.472637723	0.015416945	0.175997818	-3.973724921
ENSG00000108576	SLC6A4	protein_coding	solute carrier family 6 (neurotransmitter transporter. serotonin). member 4 [Source:HGNC Symbol;Acc:11050]	17	28521337	28563020	-1	41683	-0.609002905	0.177395248	-2.270293042	0.025723672	0.219861049	-3.981684116
ENSG00000171951	SCG2	protein_coding	secretogranin II [Source:HGNC Symbol;Acc:10575]	2	224461658	224467221	-1	5563	-0.987867072	3.465599636	-2.496277849	0.014493529	0.17098013	-3.98271447
ENSG00000137392	CLPS	protein_coding	colipase. pancreatic [Source:HGNC Symbol;Acc:2085]	6	35762759	35765088	-1	2329	-2.984103634	-0.407742004	-2.125575295	0.036461335	0.256410425	-3.986409852
ENSG00000130700	GATA5	protein_coding	GATA binding protein 5 [Source:HGNC Symbol;Acc:15802]	20	61038553	61051026	-1	12473	1.28686872	-3.310122417	2.060516741	0.042412104	0.276506729	-3.987769979
ENSG00000074706	IPCEF1	protein_coding	interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:21204]	6	154475631	154677926	-1	202295	0.591872249	2.262022966	2.45920534	0.015955522	0.17883988	-3.990336674
ENSG00000197472	ZNF695	protein_coding	zinc finger protein 695 [Source:HGNC Symbol;Acc:30954]	1	247108849	247171395	-1	62546	0.923396199	-1.154896775	2.212841474	0.029593518	0.235821715	-3.992225051
ENSG00000172575	RASGRP1	protein_coding	RAS guanyl releasing protein 1 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:9878]	15	38780304	38857776	-1	77472	0.654885497	2.801028248	2.493251666	0.01460335	0.171938988	-3.993075779
ENSG00000150681	RGS18	protein_coding	regulator of G-protein signaling 18 [Source:HGNC Symbol;Acc:14261]	1	192127587	192154945	1	27358	0.61181211	0.934047486	2.364290022	0.020347703	0.198995689	-3.993475057
ENSG00000138769	CDKL2	protein_coding	cyclin-dependent kinase-like 2 (CDC2-related kinase) [Source:HGNC Symbol;Acc:1782]	4	76503215	76555900	-1	52685	-0.709847282	-0.747721384	-2.186578254	0.031526204	0.243388762	-3.9948083
ENSG00000263264	CTB-133G6.1	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:I3L1I5]	19	7413848	7448271	1	34423	0.80443558	-1.765234358	2.15638123	0.033883732	0.250564932	-3.995300567
ENSG00000163395	IGFN1	protein_coding	immunoglobulin-like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:24607]	1	201159953	201198080	1	38127	-1.253860099	-1.011366212	-2.143191211	0.034963251	0.254179739	-3.996710554
ENSG00000167702	KIFC2	protein_coding	kinesin family member C2 [Source:HGNC Symbol;Acc:29530]	8	145691426	145699585	1	8159	-0.675717095	3.053571049	-2.469103858	0.015553389	0.177124382	-3.996775605
ENSG00000095981	KCNK16	protein_coding	potassium channel. subfamily K. member 16 [Source:HGNC Symbol;Acc:14464]	6	39282474	39290744	-1	8270	-1.694878123	-2.05686607	-2.05315642	0.043143734	0.277426987	-3.997983399
ENSG00000205795	CYS1	protein_coding	cystin 1 [Source:HGNC Symbol;Acc:18525]	2	10196907	10221071	-1	24164	-0.752239796	1.935007046	-2.390409519	0.019044858	0.192064494	-3.998213786
ENSG00000070019	GUCY2C	protein_coding	guanylate cyclase 2C (heat stable enterotoxin receptor) [Source:HGNC Symbol;Acc:4688]	12	14765576	14849519	-1	83943	1.646522093	-0.149950398	2.307958843	0.023448466	0.209742871	-3.999778806
ENSG00000214110	LDHAP4	pseudogene	lactate dehydrogenase A pseudogene 4 [Source:HGNC Symbol;Acc:6539]	9	14921335	14922332	-1	997	-1.175447109	1.296007258	-2.331119032	0.022127822	0.205401196	-4.001872569
ENSG00000147724	FAM135B	protein_coding	family with sequence similarity 135. member B [Source:HGNC Symbol;Acc:28029]	8	139142266	139509065	-1	366799	-0.847949943	-0.9738278	-2.16146599	0.033476326	0.249234691	-4.003786107
ENSG00000214548	MEG3	lincRNA	maternally expressed 3 (non-protein coding) [Source:HGNC Symbol;Acc:14575]	14	101245747	101327368	1	81621	-0.837675121	4.269043928	-2.53678942	0.013025247	0.163213097	-4.004857143
ENSG00000135253	KCP	processed_transcript	kielin/chordin-like protein [Source:HGNC Symbol;Acc:17585]	7	128502505	128550773	-1	48268	-0.987998727	1.214023352	-2.323864302	0.022529324	0.206716595	-4.005247133
ENSG00000188120	DAZ1	protein_coding	deleted in azoospermia 1 [Source:HGNC Symbol;Acc:2682]	Y	25275502	25345241	-1	69739	1.803727174	-3.988854689	2.024829551	0.046035974	0.287097361	-4.006152605
ENSG00000171476	HOPX	protein_coding	HOP homeobox [Source:HGNC Symbol;Acc:24961]	4	57514155	57548065	-1	33910	0.673860524	4.739863728	2.571542302	0.011873767	0.15427361	-4.008176595
ENSG00000135925	WNT10A	protein_coding	wingless-type MMTV integration site family. member 10A [Source:HGNC Symbol;Acc:13829]	2	219745085	219764303	1	19218	-1.208632117	1.620915274	-2.342710308	0.021494178	0.203384438	-4.009939895
ENSG00000254556	AF131215.4	sense_intronic	None	8	10994408	10996117	-1	1709	-0.621101453	-0.674394063	-2.188596389	0.031373877	0.242627336	-4.010469347
ENSG00000262074	SNORD3B-2	lincRNA	None	17	18966762	18967449	-1	687	1.07011873	0.514758479	2.338260355	0.021735319	0.204217026	-4.012009261
ENSG00000155816	FMN2	protein_coding	formin 2 [Source:HGNC Symbol;Acc:14074]	1	240177648	240638489	1	460841	-1.011015862	-0.851597414	-2.160895115	0.033521852	0.249372135	-4.012056662
ENSG00000133169	BEX1	protein_coding	brain expressed. X-linked 1 [Source:HGNC Symbol;Acc:1036]	X	102317579	102319168	-1	1589	-1.409793753	-0.091696675	-2.210470975	0.029773758	0.236736088	-4.012241286
ENSG00000139574	NPFF	protein_coding	neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:7901]	12	53900472	53902004	-1	1532	-0.616616678	-1.239959746	-2.140599987	0.035175767	0.254598173	-4.014627248
ENSG00000167759	KLK13	protein_coding	kallikrein-related peptidase 13 [Source:HGNC Symbol;Acc:6361]	19	51559463	51568371	-1	8908	-1.479494008	-2.087793611	-2.047174665	0.043736685	0.279410781	-4.014720483
ENSG00000109205	ODAM	protein_coding	odontogenic. ameloblast asssociated [Source:HGNC Symbol;Acc:26043]	4	71062213	71070293	1	8080	1.515628468	-0.146566344	2.29120877	0.024440982	0.214237796	-4.016620045
ENSG00000171759	PAH	protein_coding	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:8582]	12	103230663	103352188	-1	121525	-1.609969897	-1.626776989	-2.071274606	0.041377755	0.27402718	-4.021928477
ENSG00000151364	KCTD14	protein_coding	potassium channel tetramerisation domain containing 14 [Source:HGNC Symbol;Acc:23295]	11	77726761	77757237	-1	30476	0.64359005	2.917194602	2.489806729	0.014735836	0.172911394	-4.022060613
ENSG00000168243	GNG4	protein_coding	guanine nucleotide binding protein (G protein). gamma 4 [Source:HGNC Symbol;Acc:4407]	1	235710987	235814054	-1	103067	-0.894841197	1.627966268	-2.353608509	0.020908956	0.19994051	-4.022067365
ENSG00000183840	GPR39	protein_coding	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:4496]	2	133174147	133404132	1	229985	-0.621460684	3.102391305	-2.46500437	0.015718315	0.177993172	-4.023353368
ENSG00000256731	AL591069.1	pseudogene	None	6	160824666	160825898	1	1232	-1.002815406	-1.930812568	-2.068663869	0.041621559	0.274791809	-4.027998277
ENSG00000078596	ITM2A	protein_coding	integral membrane protein 2A [Source:HGNC Symbol;Acc:6173]	X	78615881	78623164	-1	7283	0.96918986	3.095195021	2.505192022	0.014158534	0.170332701	-4.028155611
ENSG00000114113	RBP2	protein_coding	retinol binding protein 2. cellular [Source:HGNC Symbol;Acc:9920]	3	139171726	139199589	-1	27863	1.271811625	-2.514467387	2.090394219	0.039576214	0.267706302	-4.029527312
ENSG00000126259	KIRREL2	protein_coding	kin of IRRE like 2 (Drosophila) [Source:HGNC Symbol;Acc:18816]	19	36346763	36358036	1	11273	-1.614005096	-0.597567045	-2.136357646	0.035541153	0.255075301	-4.033057837
ENSG00000131015	ULBP2	protein_coding	UL16 binding protein 2 [Source:HGNC Symbol;Acc:14894]	6	150263136	150270371	1	7235	-0.923058769	0.975295632	-2.300513419	0.023876584	0.211764632	-4.034468388
ENSG00000108602	ALDH3A1	protein_coding	aldehyde dehydrogenase 3 family. member A1 [Source:HGNC Symbol;Acc:405]	17	19641297	19652256	-1	10959	1.160401428	2.108324943	2.442153429	0.016685551	0.180790141	-4.035673185
ENSG00000136425	CIB2	protein_coding	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:24579]	15	78396948	78423886	-1	26938	-0.602273421	1.318059356	-2.334594977	0.021927034	0.204217026	-4.039225165
ENSG00000065325	GLP2R	protein_coding	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	17	9725523	9795419	1	69896	0.879188087	1.635951242	2.398393919	0.018666733	0.191099998	-4.042705281
ENSG00000030304	MUSK	protein_coding	muscle. skeletal. receptor tyrosine kinase [Source:HGNC Symbol;Acc:7525]	9	113431051	113563859	1	132808	0.918099466	-2.106986121	2.111465707	0.037673732	0.261669587	-4.043450649
ENSG00000164344	KLKB1	protein_coding	kallikrein B. plasma (Fletcher factor) 1 [Source:HGNC Symbol;Acc:6371]	4	187130133	187179625	1	49492	-0.694650193	-1.406208765	-2.109051664	0.03788744	0.262226286	-4.047229272
ENSG00000233532	LINC00460	lincRNA	long intergenic non-protein coding RNA 460 [Source:HGNC Symbol;Acc:42809]	13	107028911	107030565	1	1654	-1.103957552	-1.290430999	-2.099323351	0.038759328	0.26508897	-4.050796542
ENSG00000197153	HIST1H3J	protein_coding	histone cluster 1. H3j [Source:HGNC Symbol;Acc:4774]	6	27858093	27860884	-1	2791	0.827370224	2.164535882	2.433215738	0.017072941	0.18377562	-4.052273493
ENSG00000134775	FHOD3	protein_coding	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:26178]	18	33877680	34360018	1	482338	-0.894707499	2.795059035	-2.419447296	0.017688289	0.186402596	-4.052724226
ENSG00000141401	IMPA2	protein_coding	inositol(myo)-1(or 4)-monophosphatase 2 [Source:HGNC Symbol;Acc:6051]	18	11981024	12030876	1	49852	0.655633144	4.46828407	2.547276132	0.012667152	0.160205351	-4.052934395
ENSG00000154118	JPH3	protein_coding	junctophilin 3 [Source:HGNC Symbol;Acc:14203]	16	87635441	87731762	1	96321	-1.002731876	-1.605284297	-2.075899649	0.040930124	0.271959609	-4.057565568
ENSG00000256304	RP11-512M8.3	pseudogene	None	12	122806669	122808883	-1	2214	-0.667666433	0.848145156	-2.286217263	0.024733111	0.215571719	-4.060152829
ENSG00000164379	FOXQ1	protein_coding	forkhead box Q1 [Source:HGNC Symbol;Acc:20951]	6	1312675	1314992	1	2317	0.799929408	4.892485842	2.551463602	0.012528271	0.15922886	-4.061782009
ENSG00000171346	KRT15	protein_coding	keratin 15 [Source:HGNC Symbol;Acc:6421]	17	39669995	39678781	-1	8786	-0.973614014	3.269461602	-2.444280387	0.016593659	0.180226684	-4.064752075
ENSG00000143954	REG3G	protein_coding	regenerating islet-derived 3 gamma [Source:HGNC Symbol;Acc:29595]	2	79252812	79255631	1	2819	-2.961858068	-1.315431697	-2.023332118	0.046203606	0.287745615	-4.064785515
ENSG00000268621	AC006262.5	lincRNA	None	19	46692423	46706340	-1	13917	-1.579698588	-1.813505179	-2.038093461	0.044661395	0.282620938	-4.067513755
ENSG00000113763	UNC5A	protein_coding	unc-5 homolog A (C. elegans) [Source:HGNC Symbol;Acc:12567]	5	176237478	176307897	1	70419	-1.137107943	-0.67078698	-2.133607851	0.035763592	0.255375504	-4.069558631
ENSG00000204837	RP11-204M4.2	lincRNA	None	9	41961615	42019580	-1	57965	-0.741724307	-0.028414671	-2.213417069	0.029552348	0.235808812	-4.069721516
ENSG00000165966	PDZRN4	protein_coding	PDZ domain containing ring finger 4 [Source:HGNC Symbol;Acc:30552]	12	41582250	41968392	1	386142	0.884935091	-0.655103767	2.213228868	0.029565804	0.235808812	-4.073370973
ENSG00000145642	FAM159B	protein_coding	family with sequence similarity 159. member B [Source:HGNC Symbol;Acc:34236]	5	63986135	64013917	1	27782	-1.473138001	-2.541232215	-1.988434362	0.049988186	0.298854282	-4.07726717
ENSG00000117586	TNFSF4	protein_coding	tumor necrosis factor (ligand) superfamily. member 4 [Source:HGNC Symbol;Acc:11934]	1	173152873	173176452	-1	23579	0.649140567	2.870838055	2.461606528	0.015860037	0.178612569	-4.078025855
ENSG00000069812	HES2	protein_coding	hairy and enhancer of split 2 (Drosophila) [Source:HGNC Symbol;Acc:16005]	1	6472478	6484730	-1	12252	-0.787881223	1.563730254	-2.327339088	0.022331595	0.205917812	-4.078854459
ENSG00000170166	HOXD4	protein_coding	homeobox D4 [Source:HGNC Symbol;Acc:5138]	2	177015950	177020802	1	4852	-0.695118207	-0.833725585	-2.137762772	0.035412539	0.254881036	-4.084753545
ENSG00000225485	ARHGAP23	protein_coding	Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:29293]	17	36584662	36668628	1	83966	-0.733909188	4.638200404	-2.519945035	0.013617703	0.166903478	-4.085521399
ENSG00000133985	TTC9	protein_coding	tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:20267]	14	71108504	71142077	1	33573	-0.780731715	3.780217534	-2.476039397	0.015279415	0.175107715	-4.085854941
ENSG00000228221	LINC00578	lincRNA	long intergenic non-protein coding RNA 578 [Source:HGNC Symbol;Acc:43807]	3	177159709	177470093	1	310384	0.745604752	-0.472798459	2.216459165	0.02933559	0.235124749	-4.08995687
ENSG00000223392	CLDN10-AS1	lincRNA	CLDN10 antisense RNA 1 [Source:HGNC Symbol;Acc:39907]	13	96131698	96186164	-1	54466	-1.379888373	-2.103658225	-1.994932267	0.049260164	0.296894792	-4.090426003
ENSG00000016082	ISL1	protein_coding	ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:6132]	5	50678921	50690564	1	11643	0.87459363	1.365588411	2.360053743	0.020573614	0.19965223	-4.092358208
ENSG00000142484	TM4SF5	protein_coding	transmembrane 4 L six family member 5 [Source:HGNC Symbol;Acc:11857]	17	4675179	4686506	1	11327	1.339539589	1.354710262	2.364993549	0.020324161	0.19893218	-4.095280378
ENSG00000138166	DUSP5	protein_coding	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:3071]	10	112257596	112271302	1	13706	-0.7072299	5.177040479	-2.529964267	0.013262047	0.164958693	-4.099889798
ENSG00000178038	ALS2CL	protein_coding	ALS2 C-terminal like [Source:HGNC Symbol;Acc:20605]	3	46710487	46735194	-1	24707	-0.640025605	4.651083832	-2.51584133	0.013764462	0.168198195	-4.102376272
ENSG00000145087	STXBP5L	protein_coding	syntaxin binding protein 5-like [Source:HGNC Symbol;Acc:30757]	3	120626919	121143608	1	516689	-1.170996192	-1.309072128	-2.078551772	0.040680304	0.271297095	-4.102759148
ENSG00000121743	GJA3	protein_coding	gap junction protein. alpha 3. 46kDa [Source:HGNC Symbol;Acc:4277]	13	20712394	20735188	-1	22794	-0.889332318	-1.001778327	-2.106553584	0.038109692	0.263386792	-4.103046803
ENSG00000073734	ABCB11	protein_coding	ATP-binding cassette. sub-family B (MDR/TAP). member 11 [Source:HGNC Symbol;Acc:42]	2	169779448	169887832	-1	108384	-0.915059715	-1.0287647	-2.102194411	0.038500226	0.264467724	-4.107276362
ENSG00000211772	TRBC2	TR_C_gene	T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:12157]	7	142498725	142500432	1	1707	0.689844164	2.556017129	2.426075185	0.017386028	0.184508325	-4.114606973
ENSG00000158516	CPA2	protein_coding	carboxypeptidase A2 (pancreatic) [Source:HGNC Symbol;Acc:2297]	7	129906667	129929638	1	22971	-3.079839815	1.010025494	-2.163525422	0.033327954	0.248932863	-4.118839198
ENSG00000186807	ANXA8L2	protein_coding	annexin A8-like 2 [Source:HGNC Symbol;Acc:23335]	10	47746936	47763041	1	16105	-2.281416862	2.11384341	-2.286159588	0.024750369	0.215572731	-4.121107505
ENSG00000177511	ST8SIA3	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2.8-sialyltransferase 3 [Source:HGNC Symbol;Acc:14269]	18	55018044	55038962	1	20918	-1.873069155	0.160709436	-2.153404131	0.034137344	0.251630227	-4.121387385
ENSG00000260141	RP11-19N8.4	lincRNA	None	16	33054930	33106752	-1	51822	-0.721342613	-1.283762741	-2.076502494	0.040872967	0.271779668	-4.12252662
ENSG00000168917	SLC35G2	protein_coding	solute carrier family 35. member G2 [Source:HGNC Symbol;Acc:28480]	3	136537489	136574734	1	37245	-0.592220417	2.472839405	-2.376856423	0.019710346	0.196651387	-4.124709879
ENSG00000229644	NAMPTL	protein_coding	nicotinamide phosphoribosyltransferase-like [Source:HGNC Symbol;Acc:17633]	10	36810649	36813162	-1	2513	1.43831765	1.470884461	2.358111129	0.020680466	0.199777402	-4.131725636
ENSG00000197415	VEPH1	protein_coding	ventricular zone expressed PH domain homolog 1 (zebrafish) [Source:HGNC Symbol;Acc:25735]	3	156977531	157251408	-1	273877	-0.812006749	1.022390213	-2.260932728	0.026323548	0.222115108	-4.132616498
ENSG00000158458	NRG2	protein_coding	neuregulin 2 [Source:HGNC Symbol;Acc:7998]	5	139226364	139422884	-1	196520	-1.080510979	-1.417284802	-2.041170158	0.044341325	0.281383698	-4.134177371
ENSG00000170579	DLGAP1	protein_coding	discs. large (Drosophila) homolog-associated protein 1 [Source:HGNC Symbol;Acc:2905]	18	3496030	4455335	-1	959305	0.885902479	-1.107249622	2.147571337	0.034599826	0.253074259	-4.138656718
ENSG00000174358	SLC6A19	protein_coding	solute carrier family 6 (neutral amino acid transporter). member 19 [Source:HGNC Symbol;Acc:27960]	5	1201710	1225232	1	23522	1.419120915	-0.259982619	2.227988585	0.028538624	0.231642329	-4.139664784
ENSG00000006747	SCIN	protein_coding	scinderin [Source:HGNC Symbol;Acc:21695]	7	12610203	12693228	1	83025	0.876117897	4.023207107	2.499513253	0.014371199	0.17098013	-4.140024272
ENSG00000229155	RP11-528A4.2	lincRNA	None	3	193560349	193561813	-1	1464	0.881155915	-0.553959329	2.19055888	0.031227309	0.242267548	-4.140099705
ENSG00000156427	FGF18	protein_coding	fibroblast growth factor 18 [Source:HGNC Symbol;Acc:3674]	5	170846660	170884627	1	37967	0.690087079	-0.942722098	2.146563144	0.034682608	0.253074259	-4.140604186
ENSG00000213781	PSMC1P2	pseudogene	proteasome (prosome. macropain) 26S subunit. ATPase. 1 pseudogene 2 [Source:HGNC Symbol;Acc:39777]	7	27501385	27502588	1	1203	1.192804684	-2.052796774	2.065842198	0.041895913	0.275316523	-4.142938642
ENSG00000120068	HOXB8	protein_coding	homeobox B8 [Source:HGNC Symbol;Acc:5119]	17	46688739	46692478	-1	3739	-1.211941253	-2.081501412	-1.99097124	0.049701894	0.29753638	-4.14520217
ENSG00000118194	TNNT2	protein_coding	troponin T type 2 (cardiac) [Source:HGNC Symbol;Acc:11949]	1	201328136	201346890	-1	18754	-0.948475919	-0.73748753	-2.09501943	0.039150564	0.266257601	-4.145479949
ENSG00000002079	MYH16	pseudogene	myosin. heavy chain 16 pseudogene [Source:HGNC Symbol;Acc:31038]	7	98836417	98908753	1	72336	-1.012032795	-0.295212461	-2.146383997	0.034699165	0.253074259	-4.145992871
ENSG00000152076	CCDC74B	protein_coding	coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:25267]	2	130896860	130902707	-1	5847	-0.586787293	0.2958556	-2.204388245	0.030203951	0.238790907	-4.146847165
ENSG00000114854	TNNC1	protein_coding	troponin C type 1 (slow) [Source:HGNC Symbol;Acc:11943]	3	52485118	52488086	-1	2968	0.946675459	-0.456265657	2.195134117	0.030887699	0.240947698	-4.147707819
ENSG00000165194	PCDH19	protein_coding	protocadherin 19 [Source:HGNC Symbol;Acc:14270]	X	99546642	99665271	-1	118629	-0.60921263	-0.616557558	-2.127563346	0.036275168	0.255894738	-4.148708444
ENSG00000166111	SVOP	protein_coding	SV2 related protein homolog (rat) [Source:HGNC Symbol;Acc:25417]	12	109304658	109459045	-1	154387	-1.131306458	-1.885805058	-2.001959642	0.048483395	0.295129805	-4.149476016
ENSG00000198865	CCDC152	protein_coding	coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:34438]	5	42756903	42802462	1	45559	-0.806518558	1.18190164	-2.26811719	0.025863857	0.220385426	-4.151638553
ENSG00000087495	PHACTR3	protein_coding	phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:15833]	20	58152564	58422766	1	270202	-1.77008089	1.726313771	-2.263968546	0.026140714	0.221595277	-4.15404977
ENSG00000165376	CLDN2	protein_coding	claudin 2 [Source:HGNC Symbol;Acc:2041]	X	106143394	106174091	1	30697	1.435993232	4.030946747	2.495577673	0.014522073	0.171205101	-4.155320496
ENSG00000105426	PTPRS	protein_coding	protein tyrosine phosphatase. receptor type. S [Source:HGNC Symbol;Acc:9681]	19	5158506	5340814	-1	182308	-0.609434834	5.256023348	-2.508903238	0.014018156	0.169805718	-4.156171255
ENSG00000196226	HIST1H2BB	protein_coding	histone cluster 1. H2bb [Source:HGNC Symbol;Acc:4751]	6	26043455	26043885	-1	430	0.666568967	2.81506816	2.427801404	0.017309279	0.184351665	-4.156779188
ENSG00000177669	MBOAT4	protein_coding	membrane bound O-acyltransferase domain containing 4 [Source:HGNC Symbol;Acc:32311]	8	29989340	30002202	-1	12862	-1.186232909	-1.953184276	-1.993249644	0.049447116	0.297233753	-4.158430886
ENSG00000133433	GSTT2B	protein_coding	glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:33437]	22	24299601	24303373	-1	3772	-1.022389902	-1.897525802	-1.999255313	0.048780883	0.29570063	-4.159426123
ENSG00000161270	NPHS1	protein_coding	nephrosis 1. congenital. Finnish type (nephrin) [Source:HGNC Symbol;Acc:7908]	19	36316866	36342740	-1	25874	-0.762520097	-1.095265411	-2.065384491	0.041938229	0.275316523	-4.164500204
ENSG00000253522	hsa-mir-146a	lincRNA	hsa-mir-146a [Source:miRBase;Acc:MI0000477]	5	159895275	159914433	1	19158	0.676758114	-0.562923485	2.167014936	0.0330366	0.248158965	-4.165769007
ENSG00000148798	INA	protein_coding	internexin neuronal intermediate filament protein. alpha [Source:HGNC Symbol;Acc:6057]	10	105036920	105050108	1	13188	-1.069263482	-1.113002703	-2.057968092	0.042662048	0.276741918	-4.166403874
ENSG00000204961	PCDHA9	protein_coding	protocadherin alpha 9 [Source:HGNC Symbol;Acc:8675]	5	140227048	140391929	1	164881	-0.611789453	0.227669156	-2.182725781	0.031818779	0.243979971	-4.170749873
ENSG00000145107	TM4SF19	protein_coding	transmembrane 4 L six family member 19 [Source:HGNC Symbol;Acc:25167]	3	196042953	196065374	-1	22421	-0.890789653	-0.31491346	-2.128985579	0.036153798	0.255861863	-4.170817504
ENSG00000142627	EPHA2	protein_coding	EPH receptor A2 [Source:HGNC Symbol;Acc:3386]	1	16450832	16482582	-1	31750	-0.691482101	6.566950103	-2.505802763	0.014134311	0.170223293	-4.172274069
ENSG00000196074	SYCP2	protein_coding	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:11490]	20	58438621	58508710	-1	70089	-0.833003848	1.439540119	-2.273560371	0.025521693	0.219018783	-4.173147898
ENSG00000178863	CEBPA-AS1	pseudogene	CEBPA antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:25710]	19	33793976	33795656	1	1680	0.726875478	-0.869494965	2.140053105	0.035221298	0.254687417	-4.174519512
ENSG00000268460	AC006262.6	processed_transcript	None	19	46706683	46718094	1	11411	-0.752418079	0.11939524	-2.165490578	0.033156893	0.248443008	-4.178067403
ENSG00000259753	ITGB3	protein_coding	Integrin beta  [Source:UniProtKB/TrEMBL;Acc:B4DTY9]	17	45331263	45421658	1	90395	-1.532464897	-2.399408003	-1.926410608	0.057404227	0.316102997	-4.179588821
ENSG00000074410	CA12	protein_coding	carbonic anhydrase XII [Source:HGNC Symbol;Acc:1371]	15	63613577	63674360	-1	60783	-1.115336485	5.116984564	-2.488057806	0.014810772	0.172916716	-4.18068971
ENSG00000248383	PCDHAC1	protein_coding	protocadherin alpha subfamily C. 1 [Source:HGNC Symbol;Acc:8676]	5	140306302	140391929	1	85627	-0.861646346	0.757642371	-2.213944755	0.029517015	0.2357754	-4.18718585
ENSG00000248771	RP11-294O2.2	lincRNA	None	4	165675216	165724947	1	49731	1.165474542	1.991082821	2.367381303	0.02020058	0.198300313	-4.188068477
ENSG00000074370	ATP2A3	protein_coding	ATPase. Ca++ transporting. ubiquitous [Source:HGNC Symbol;Acc:813]	17	3827169	3867736	-1	40567	0.745036944	5.292471817	2.500157193	0.014346107	0.17098013	-4.190067184
ENSG00000162344	FGF19	protein_coding	fibroblast growth factor 19 [Source:HGNC Symbol;Acc:3675]	11	69513000	69519410	-1	6410	-1.548630305	-0.471886837	-2.079631325	0.040588796	0.271014949	-4.190820856
ENSG00000156006	NAT2	protein_coding	N-acetyltransferase 2 (arylamine N-acetyltransferase) [Source:HGNC Symbol;Acc:7646]	8	18248755	18258728	1	9973	0.883260396	-2.55076783	1.99049961	0.049754773	0.297662455	-4.203752478
ENSG00000112379	KIAA1244	protein_coding	KIAA1244 [Source:HGNC Symbol;Acc:21213]	6	138483058	138665800	1	182742	0.647785552	6.576799204	2.484200212	0.014957435	0.173731183	-4.203858325
ENSG00000105376	ICAM5	protein_coding	intercellular adhesion molecule 5. telencephalin [Source:HGNC Symbol;Acc:5348]	19	10400657	10407454	1	6797	-0.85245098	-0.929493883	-2.053791446	0.043074389	0.277426987	-4.204783161
